 seq | path_seq | start_vid | end_vid | node  | edge  |        cost         |      agg_cost      
 298 |       47 |      9411 |   12235 |  6296 |  3586 |   0.592328374067338 |   41.6190111227315
 299 |       48 |      9411 |   12235 |  2577 |  1511 |   0.633260676147584 |   42.2113394967988
 300 |       49 |      9411 |   12235 |  4937 |  2832 |   0.431247076286884 |   42.8446001729464
 301 |       50 |      9411 |   12235 |  2552 |  1500 |   0.247878751780689 |   43.2758472492333
 302 |       51 |      9411 |   12235 | 11373 | 13818 |   0.121732348751506 |    43.523726001014
 303 |       52 |      9411 |   12235 |  5074 | 10113 |    0.95778426564641 |   43.6454583497655
 304 |       53 |      9411 |   12235 |  5816 | 10556 |   0.522397872267841 |   44.6032426154119
 305 |       54 |      9411 |   12235 | 11383 |  6503 |    0.44421401161374 |   45.1256404876797
 306 |       55 |      9411 |   12235 | 10807 |  6175 |   0.135022506115463 |   45.5698544992935
 307 |       56 |      9411 |   12235 | 11923 |  6794 |   0.520121537867506 |   45.7048770054089
 308 |       57 |      9411 |   12235 |  1614 |   966 |   0.630089932422275 |   46.2249985432764
 309 |       58 |      9411 |   12235 |  1141 |  7855 |   0.496445241145688 |   46.8550884756987
 310 |       59 |      9411 |   12235 |  1863 |  8281 |   0.153498570545313 |   47.3515337168444
 311 |       60 |      9411 |   12235 |  2297 | 14903 |    1.40297432166768 |   47.5050322873897
 312 |       61 |      9411 |   12235 |  2322 | 14908 |   0.698269639954301 |   48.9080066090574
 313 |       62 |      9411 |   12235 |   711 |  7592 |   0.747722639266528 |   49.6062762490117
 314 |       63 |      9411 |   12235 |  5593 |  3200 |   0.598086364200089 |   50.3539988882782
 315 |       64 |      9411 |   12235 |  1864 |  1110 |   0.349776884743887 |   50.9520852524783
 316 |       65 |      9411 |   12235 |  4712 | 15287 |   0.334274842119314 |   51.3018621372222
 317 |       66 |      9411 |   12235 |  5218 | 15373 |   0.462683745812453 |   51.6361369793415
 318 |       67 |      9411 |   12235 |  8331 | 12385 |  0.0702821419640457 |    52.098820725154
 319 |       68 |      9411 |   12235 |  8945 | 11655 |  0.0370885696019152 |    52.169102867118
 320 |       69 |      9411 |   12235 |  7704 |  1917 |    1.02641187878044 |   52.2061914367199
 321 |       70 |      9411 |   12235 |  3288 | 11878 |   0.103454253812616 |   53.2326033155004
 322 |       71 |      9411 |   12235 |  8081 |  9291 |  0.0982824829546381 |    53.336057569313
 323 |       72 |      9411 |   12235 |  3670 | 13429 |   0.111392809790013 |   53.4343400522676
 324 |       73 |      9411 |   12235 | 10681 | 10233 |  0.0936065406993686 |   53.5457328620576
 325 |       74 |      9411 |   12235 |  5240 |  7436 |   0.159566049565392 |    53.639339402757
 326 |       75 |      9411 |   12235 |   440 | 11904 |   0.209920679996928 |   53.7989054523224
 327 |       76 |      9411 |   12235 |  8128 |  1143 |   0.131201579702369 |   54.0088261323193
 328 |       77 |      9411 |   12235 |  1919 |  8464 |   0.499059474952526 |   54.1400277120217
 329 |       78 |      9411 |   12235 |  2189 | 10224 |    0.35884920634928 |   54.6390871869742
 330 |       79 |      9411 |   12235 |  5231 |   569 |    1.45908388553903 |   54.9979363933235
 331 |       80 |      9411 |   12235 |   931 |   354 |    0.54396279943011 |   56.4570202788625
 332 |       81 |      9411 |   12235 |   598 | 20876 |   0.208689780398848 |   57.0009830782926
 333 |       82 |      9411 |   12235 | 14995 | 17399 |    0.25875943359977 |   57.2096728586915
 334 |       83 |      9411 |   12235 |  2610 | 14889 |    1.90211475631763 |   57.4684322922912
 335 |       84 |      9411 |   12235 |  2232 | 16329 |   0.949598114520113 |   59.3705470486089
 336 |       85 |      9411 |   12235 | 11110 | 14983 |   0.558974312547596 |    60.320145163129
 337 |       86 |      9411 |   12235 |  2778 | 16336 |   0.591665523686947 |   60.8791194756766
 338 |       87 |      9411 |   12235 | 11171 | 15417 |   0.701631242605844 |   61.4707849993635
 339 |       88 |      9411 |   12235 |  5522 | 22016 |    1.43240479440924 |   62.1724162419694
 340 |       89 |      9411 |   12235 | 16019 | 17791 |   0.201718546342412 |   63.6048210363786
 341 |       90 |      9411 |   12235 | 10794 | 11895 |   0.964418451719438 |    63.806539582721
 342 |       91 |      9411 |   12235 |  8114 | 11894 |    1.06376748639327 |   64.7709580344405
 343 |       92 |      9411 |   12235 |  4352 |  2531 |   0.196528148095362 |   65.8347255208337
 344 |       93 |      9411 |   12235 |  6606 |  3780 |   0.463281833046529 |   66.0312536689291
 345 |       94 |      9411 |   12235 |  9007 |   472 |   0.401291558656676 |   66.4945355019756
 346 |       95 |      9411 |   12235 |   780 | 16505 |    0.36232701663345 |   66.8958270606323
 347 |       96 |      9411 |   12235 | 12235 |    -1 |                   0 |   67.2581540772657
(347 rows)

